cell line	drug	target	log10[IC50 (M)]	log10[GI50 (M)]	log2[HillSlope]	E_max
BT474	Geldanamycin	HSP90	-7.6527	-7.8856	1.8442	0.30305
BT474	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
BT474	IKK 16	IKK	-5.2088	-5.3245	1.2576	0.0033801
BT474	Ibandronate sodium salt	FDPS	-2.8239	-4.0309	1.0820	0.56328
BT474	Imatinib	ABL/KIT/PDGFR	-4.3844	-4.5539	1.8080	0.007177899999999999
BT474	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
BT474	LBH589	HDAC	-6.9454	-7.4121	0.5519	0.017459
BT474	Lestaurtinib	FLT3/JAK2/TrkA	-5.6966	-6.697	-0.4338	0.12257
BT474	MG-132	Proteasome	-6.0913	-6.8734	-0.1014	0.10604000000000001
BT474	MLN4924	NAE1	-4.1759	-6.3137	-0.4695	0.5128199999999999
BT474	NSC663284	CDC25	-5.5005	-5.6987	1.3802	0.011511
BT474	NU6102	CDK1/2	-4.5838	-4.7652	1.9946	0.29403
BT474	Nutlin 3a	MDM2	-4.1759	-4.7055	1.9953	0.50956
BT474	Olomoucine II	CDK1	-4.9084	-5.343999999999999	1.9986	0.4879
BT474	Oxaliplatin	DNA cross-linker	-4.1291	-4.7458	-0.0042	0.10620999999999998
BT474	Oxamflatin	HDAC	-5.8611	-6.5901	-0.0795	0.03951
BT474	PD173074	FGFR1/3	-4.8119	-4.9537	2.0000	0.16265
BT474	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
BT474	Paclitaxel	TUBB	-7.3713	-7.9943	0.7983	0.3738
BT474	SB-715992	KSP	-6.3865	-7.2715	-0.5478	0.048337
BT474	Sigma AKT1-2 inhibitor	AKT	-5.4902	-6.1896	-0.4272	0.095286
BT474	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.8006	-4.9414	1.9933	0
BT474	TCS2312 dihydrochloride	CHK1	-5.5397	-6.247000000000001	0.2004	0.32945
BT474	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
BT474	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
BT474	Topotecan	TOP1	-4.7055	-5.6113	-0.2709	0.392
BT474	Trichostatin A	HDAC	-4.8448	-5.0323	1.6929	0.030039999999999997
BT474	Triciribine	AKT	-5.867999999999999	-7.0645	-0.3502	0.41475
BT474	VX-680	AURK/FLT3/ABL/JAK2	-4.4177	-5.1819	0.6369	0.18308
BT474	Valproic acid	HDAC	-2.5821	-3.1409	0.3818	0.10507000000000001
BT474	Vinorelbine	TUBB	-6.465	-7.2884	-1.3448	0.1265
BT474	Vorinostat	HDAC	-3.8895	-4.2526	0.7583	0.018938
BT474	XRP44X	ELK3	-3.8761	-5.6052	1.3646	0.58235
BT474	Z-Leu-Leu-Leu-al	Proteasome	-6.0532	-6.3577	0.9237	0.31296999999999997
BT474	Z-Leu-Leu-Norvalinal	Proteasome	-5.6398	-6.218999999999999	0.5748	0.15672
BT483	17-AAG	HSP90	-5.0552	-6.6573	-0.8823	0.21263
BT483	5-FU	TYMS	-2.8988	-4.4387	-0.9596	0.26728
BT483	5-FUdR	TYMS	-2.301	-4.042	-1.5662	0.5556
BT483	AG1478	EGFR	NaN	NaN	NaN	NaN
BT483	BIBW2992	EGFR/HER2	-5.1201	-6.2082	-0.0642	0.11109000000000001
BT483	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
BT483	Bortezomib	Proteasome	-4.9492	-6.8188	-0.7708	0.40563
BT483	Bosutinib	Src	-4.0	-5.4556	0.6098	0.5732
BT483	CGC-11047	Polyamine analogue	-2.4601	-3.2758	0.6326	0.44501999999999997
BT483	CGC-11144	Polyamine analogue	-5.6166	-6.2077	0.3774	0.009487
BT483	CPT-11	TOP1	-4.0696	-5.2727	-0.0365	0.5697
BT483	Carboplatin	DNA cross-linker	-4.0027	-5.7599	-0.9110	0.33011999999999997
BT483	Cisplatin	DNA cross-linker	-4.3339	-4.8421	0.8544	0.29977
BT483	Docetaxel	TUBB	-5.0	-7.5839	0.7621	0.75421
BT483	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
BT483	Epirubicin	TOP2	-5.0469	-6.7952	-1.2189	0.21950999999999998
BT483	Erlotinib	EGFR	NaN	NaN	NaN	NaN
BT483	Etoposide	TOP2	NaN	NaN	NaN	NaN
BT483	Everolimus	MTOR	NaN	NaN	NaN	NaN
BT483	Fascaplysin	CDK4	-7.0138	-7.2225	1.9038	0.01247
BT483	GSK1059615	PI3K	-5.6847	-6.8353	-0.4168	0.26345999999999997
BT483	GSK1070916	AURK	-4.4776	-5.3674	-0.0658	0.53959
BT483	GSK1120212	MEK	NaN	NaN	NaN	NaN
BT483	GSK1838705A	IGF1R	-5.3967	-5.5872	2.0000	0.16871
BT483	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
BT483	GSK2126458A	PI3K	-7.1924	-8.8962	-0.9565	0.249
BT483	GSK461364	PLK1	-4.9223	-5.7449	1.1849	0.088905
BT483	GSK923295	CENPE	-4.4776	-7.1077	-1.3248	0.7119300000000001
BT483	Gefitinib	EGFR	NaN	NaN	NaN	NaN
BT483	Geldanamycin	HSP90	-4.0	-6.8542	1.5541	0.70535
BT483	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
BT483	IKK 16	IKK	NaN	NaN	NaN	NaN
BT483	Ibandronate sodium salt	FDPS	-2.9175	-4.2689	0.3482	0.49732
BT483	Imatinib	ABL/KIT/PDGFR	-4.3198	-4.5408	1.7786	0.0055688000000000005
BT483	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
BT483	LBH589	HDAC	-6.4579	-7.1208	0.2110	0.17689000000000002
BT483	Lestaurtinib	FLT3/JAK2/TrkA	-4.6098	-5.9511	-0.8329	0.5091600000000001
BT483	MG-132	Proteasome	-5.6002	-6.7968	-0.2116	0.25284
BT483	MLN4924	NAE1	NaN	NaN	NaN	NaN
BT483	NSC663284	CDC25	-5.2711	-6.1132	0.2271	0.018068
BT483	NU6102	CDK1/2	-4.1759	-4.6857	1.9978	0.50357
BT483	Nutlin 3a	MDM2	-4.1759	-5.4459	-0.8404	0.57363
BT483	Olomoucine II	CDK1	NaN	NaN	NaN	NaN
BT483	Oxaliplatin	DNA cross-linker	-3.6987	-4.5122	0.8544	0.45736000000000004
BT483	Oxamflatin	HDAC	-5.2747	-6.3576	-0.2656	0.11102000000000001
BT483	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
BT483	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
BT483	Paclitaxel	TUBB	-4.4776	-6.9608	-1.5287	0.6439
BT483	SB-715992	KSP	NaN	NaN	NaN	NaN
BT483	Sigma AKT1-2 inhibitor	AKT	-4.8187	-5.8815	-0.7419	0.37489
BT483	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.8355	-5.0244	1.9996	0.0049138
BT483	TCS2312 dihydrochloride	CHK1	-4.9545	-6.2125	0.4957	0.47813
BT483	Tamoxifen	ESR1	-4.1778	-4.702	1.0201	0.13349
BT483	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
BT483	Topotecan	TOP1	-5.8203	-7.4947	-1.1910	0.28952
BT483	Trichostatin A	HDAC	-4.3457	-4.9536	0.3962	0.10772999999999999
BT483	Triciribine	AKT	-4.4776	-7.6168	-1.5611	0.56399
BT483	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
BT483	Valproic acid	HDAC	-2.3276	-3.1245	0.2497	0.20149
BT483	Vinorelbine	TUBB	-6.8854	-7.8878	-0.0704	0.3372
BT483	Vorinostat	HDAC	-3.3064	-4.2167	-0.1646	0.15327000000000002
BT483	XRP44X	ELK3	-4.2741	-6.5942	-1.3353	0.4102
BT483	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
BT483	Z-Leu-Leu-Norvalinal	Proteasome	NaN	NaN	NaN	NaN
BT549	17-AAG	HSP90	-7.5014	-7.5489999999999995	1.9995	0.095165
BT549	5-FU	TYMS	-3.7517	-4.0766	-0.6264	0.20756
BT549	5-FUdR	TYMS	-3.4398	-3.6133	-0.3592	0.21261
BT549	AG1478	EGFR	-4.2818	-4.2287	1.2555	0.086529
BT549	BIBW2992	EGFR/HER2	-5.8547	-5.9999	0.0881	0.016156
BT549	Baicalein	Lipoxygenase	-4.6045	-4.6742	0.8805	0.13526
BT549	Bortezomib	Proteasome	-7.5955	-7.6152	1.9991	0
BT549	Bosutinib	Src	NaN	NaN	NaN	NaN
BT549	CGC-11047	Polyamine analogue	-4.3848	NaN	-1.6804	0.18345
BT549	CGC-11144	Polyamine analogue	-6.4207	-6.5607	-0.3552	0.007129300000000001
BT549	CPT-11	TOP1	-5.3524	-5.4999	0.3196	0.02445
BT549	Carboplatin	DNA cross-linker	-4.5778	-4.6487	0.6686	0.0031791000000000002
BT549	Cisplatin	DNA cross-linker	-5.5576	-5.6247	0.3584	0.0083657
BT549	Docetaxel	TUBB	-8.3753	-8.5191	0.7966	0.25415
BT549	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
BT549	Epirubicin	TOP2	-6.6622	-6.7433	0.6785	0.002691
BT549	Erlotinib	EGFR	-4.1791	-4.2949	-0.5076	0.49871000000000004
BT549	Etoposide	TOP2	-5.8288	-5.9266	0.1084	0.0083301
BT549	Everolimus	MTOR	NaN	NaN	NaN	NaN
BT549	Fascaplysin	CDK4	-6.3287	-6.3581	1.7051	0.001352
BT549	GSK1059615	PI3K	-5.6536	-5.7899	-0.0887	0.030554
BT549	GSK1070916	AURK	-5.555	-5.7306	0.1570	0.059187000000000003
BT549	GSK1120212	MEK	-4.7773	-5.4198	-0.8411	0.57263
BT549	GSK1838705A	IGF1R	-5.2198	-5.246	1.6902	0
BT549	GSK2119563A	PI3K	-5.2686	-5.3454	-0.3842	0.19852
BT549	GSK2126458A	PI3K	-7.1032	-7.3547	-0.4233	0.20847
BT549	GSK461364	PLK1	-7.3658	-7.4956	0.6135	0.13502
BT549	GSK923295	CENPE	-7.2273	-7.2973	1.9996	0.3149
BT549	Gefitinib	EGFR	-4.7649	-4.8099	0.0690	0.35208
BT549	Geldanamycin	HSP90	-8.2061	-8.262	1.9993	0.1095
BT549	Gemcitabine	DNA replication	-7.9848	-8.0901	0.7983	0.105
BT549	IKK 16	IKK	-5.441	-5.4694	1.9073	0
BT549	Ibandronate sodium salt	FDPS	-4.4223	-4.5571	-0.1176	0.095191
BT549	Imatinib	ABL/KIT/PDGFR	-4.5034	-4.5287	1.9119	0
BT549	Ixabepilone	TUBB	-8.2134	-8.2899	0.5835	0.056287000000000004
BT549	LBH589	HDAC	-6.8369	-6.9428	0.1699	0.0078796
BT549	Lestaurtinib	FLT3/JAK2/TrkA	-6.1025	-6.2071	-0.6304	0.081888
BT549	MG-132	Proteasome	-7.0952	-7.1274	2.0000	0.008683
BT549	MLN4924	NAE1	-6.5022	-6.5905	0.7216	0.080683
BT549	NSC663284	CDC25	-5.7783	-5.8284	1.1686	0
BT549	NU6102	CDK1/2	-4.54	-4.5428	0.3057	0.26187
BT549	Nutlin 3a	MDM2	-4.3786	-4.457	1.6194	0.42588000000000004
BT549	Olomoucine II	CDK1	-5.6198	-5.7029	0.6248	0.082892
BT549	Oxaliplatin	DNA cross-linker	-5.6724	-5.8497	-0.1200	0.0055528999999999995
BT549	Oxamflatin	HDAC	-5.9185	-6.0017	0.4212	0.0046206
BT549	PD173074	FGFR1/3	-5.0909	-5.1028	1.3696	0.025353
BT549	PP242 hydrate	MTOR	-7.1278	-7.5059	-0.9945	0.036726
BT549	Paclitaxel	TUBB	-8.1066	-8.1839	1.6760	0.2355
BT549	SB-715992	KSP	-7.3129	-7.3485	1.9987	0.2244
BT549	Sigma AKT1-2 inhibitor	AKT	-5.0537	-5.1097	0.2582	0.081861
BT549	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.2301	-5.2835	1.1316	0.0016898
BT549	TCS2312 dihydrochloride	CHK1	-6.2951	-6.3431	1.2606	0.032560000000000006
BT549	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
BT549	Temsirolimus	MTOR	-6.1599	NaN	-1.7432	0.17210999999999999
BT549	Topotecan	TOP1	-7.626	-7.7001	1.4174	0.07475
BT549	Trichostatin A	HDAC	-5.088	-5.131	1.6050	0.023586000000000003
BT549	Triciribine	AKT	-4.4776	-4.5806	-0.4685	0.54063
BT549	VX-680	AURK/FLT3/ABL/JAK2	-5.5799	-5.7199	-0.5366	0.075306
BT549	Valproic acid	HDAC	-2.5216	-2.5784	0.7974	0.057758000000000004
BT549	Vinorelbine	TUBB	-8.075	-8.1222	1.7115	0.07758999999999999
BT549	Vorinostat	HDAC	-3.7732	-3.8441	0.7264	0.027110000000000002
BT549	XRP44X	ELK3	-5.7791	-5.8646	0.9464	0.27457
BT549	Z-Leu-Leu-Leu-al	Proteasome	-6.8318	-6.8836	1.9993	0.08037000000000001
BT549	Z-Leu-Leu-Norvalinal	Proteasome	-6.4452	-6.5093	1.5651	0
CAMA1	17-AAG	HSP90	-5.5666	-6.6202	-0.7379	0.29445
CAMA1	5-FU	TYMS	-2.662	-3.6658	-0.8741	0.26782
CAMA1	5-FUdR	TYMS	-2.301	-3.7319999999999998	-0.8196	0.51889
CAMA1	AG1478	EGFR	-4.3485	-4.4601	1.9996	0.13185
CAMA1	BIBW2992	EGFR/HER2	-5.4868	-5.6132	1.7765	0.010411
CAMA1	Baicalein	Lipoxygenase	-3.944	-4.0538	1.0036	0.31654
CAMA1	Bortezomib	Proteasome	-6.9897	-7.2385	1.0272	0.028718
CAMA1	Bosutinib	Src	NaN	NaN	NaN	NaN
CAMA1	CGC-11047	Polyamine analogue	-2.7148	-2.8581	1.5573	0.057120000000000004
CAMA1	CGC-11144	Polyamine analogue	-6.0621	-6.5516	-0.0100	0.028038999999999998
CAMA1	CPT-11	TOP1	NaN	NaN	NaN	NaN
CAMA1	Carboplatin	DNA cross-linker	-3.4136	-3.7413	0.9804	0.077908
CAMA1	Cisplatin	DNA cross-linker	-4.1686	-4.4034	1.2376	0.044105
CAMA1	Docetaxel	TUBB	-8.0939	-8.3245	1.9993	0.4062
CAMA1	Doxorubicin	TOP2	-6.5136	-6.9555	0.6508	0.28533000000000003
CAMA1	Epirubicin	TOP2	NaN	NaN	NaN	NaN
CAMA1	Erlotinib	EGFR	NaN	NaN	NaN	NaN
CAMA1	Etoposide	TOP2	-4.7789	-5.449	0.0191	0.2616
CAMA1	Everolimus	MTOR	-7.4026	-8.1267	-0.6133	0.18819
CAMA1	Fascaplysin	CDK4	-6.4524	-6.5899	1.7255	0.0035433
CAMA1	GSK1059615	PI3K	-5.3972	-5.8029	0.1622	0.1485
CAMA1	GSK1070916	AURK	-4.6945	-5.0755	0.4404	0.33673000000000003
CAMA1	GSK1120212	MEK	-4.7773	-4.7773	-0.7752	0.8339799999999999
CAMA1	GSK1838705A	IGF1R	-5.2637	-5.3798	1.9996	0.043624
CAMA1	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
CAMA1	GSK2126458A	PI3K	-6.7125	-7.1194	0.4163	0.075736
CAMA1	GSK461364	PLK1	NaN	NaN	NaN	NaN
CAMA1	GSK923295	CENPE	-4.4776	-7.4011	1.9996	0.5231
CAMA1	Gefitinib	EGFR	-4.4776	-4.6796	1.9982	0.6231800000000001
CAMA1	Geldanamycin	HSP90	-4.0	-7.5512	0.8592	0.5276
CAMA1	Gemcitabine	DNA replication	-3.8416	-6.5058	-0.9285	0.66638
CAMA1	IKK 16	IKK	-5.4409	-5.5702	1.4631	0
CAMA1	Ibandronate sodium salt	FDPS	-3.6125	-3.8697	1.4431	0.12457
CAMA1	Imatinib	ABL/KIT/PDGFR	-4.5847	-4.7328	1.6767	0.005901
CAMA1	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
CAMA1	LBH589	HDAC	-7.1866	-7.3742	1.3615	0.06627000000000001
CAMA1	Lestaurtinib	FLT3/JAK2/TrkA	-5.3862	-5.9355	0.3032	0.097676
CAMA1	MG-132	Proteasome	-6.6194	-6.7944	1.6711	0.040915
CAMA1	MLN4924	NAE1	-6.7206	-7.382000000000001	0.6313	0.42604
CAMA1	NSC663284	CDC25	-5.4544	-5.6787	1.2612	0.0081021
CAMA1	NU6102	CDK1/2	-4.5702	-4.7844	1.9996	0.27347
CAMA1	Nutlin 3a	MDM2	NaN	NaN	NaN	NaN
CAMA1	Olomoucine II	CDK1	-4.8948	-5.3226	0.6168	0.14657
CAMA1	Oxaliplatin	DNA cross-linker	-4.4628	-5.1725	-0.1941	0.073174
CAMA1	Oxamflatin	HDAC	-5.8751	-6.1584	1.1204	0.045535
CAMA1	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
CAMA1	PP242 hydrate	MTOR	-7.3453	-8.7061	-1.1066	0.12293
CAMA1	Paclitaxel	TUBB	-7.7533	-7.9616	1.9996	0.3749
CAMA1	SB-715992	KSP	-7.5265	-7.6633	1.8681	0.12805
CAMA1	Sigma AKT1-2 inhibitor	AKT	-4.9314	-5.2633	0.2546	0.11152000000000001
CAMA1	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.9856	-5.0969999999999995	2.0000	0.0030626
CAMA1	TCS2312 dihydrochloride	CHK1	-5.7308	-6.1203	0.4699	0.081823
CAMA1	Tamoxifen	ESR1	-4.3451	-4.4415	1.7553	0.011961
CAMA1	Temsirolimus	MTOR	-6.1472	-7.3708	-1.5743	0.14729
CAMA1	Topotecan	TOP1	-5.1243	-6.3233	-1.2102	0.23939000000000002
CAMA1	Trichostatin A	HDAC	-5.0141	-5.1708	2.0000	0.09626
CAMA1	Triciribine	AKT	-4.4776	-5.7331	-1.1140	0.57695
CAMA1	VX-680	AURK/FLT3/ABL/JAK2	-4.2342	-4.2323	1.7150	0.14557
CAMA1	Valproic acid	HDAC	-2.4408	-2.844	0.6102	0.10639000000000001
CAMA1	Vinorelbine	TUBB	-7.7976	-7.9419	1.9996	0.2885
CAMA1	Vorinostat	HDAC	-3.9427	-4.1599	1.3098	0.085875
CAMA1	XRP44X	ELK3	-5.9382	-6.1744	1.7914	0.3672
CAMA1	Z-Leu-Leu-Leu-al	Proteasome	-6.5282	-6.7204	1.6475	0.1484
CAMA1	Z-Leu-Leu-Norvalinal	Proteasome	-6.1105	-6.3269	1.3420	0.022012
HCC1143	17-AAG	HSP90	-6.7919	-6.9496	1.9996	0.3182
HCC1143	5-FU	TYMS	-2.7043	-4.0603	-0.7013	0.41201000000000004
HCC1143	5-FUdR	TYMS	-3.428	-4.1667	-0.9493	0.34626
HCC1143	AG1478	EGFR	NaN	NaN	NaN	NaN
HCC1143	BIBW2992	EGFR/HER2	-5.7412	-6.156000000000001	-0.4373	0.065273
HCC1143	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
HCC1143	Bortezomib	Proteasome	-7.3420000000000005	-7.4207	1.8624	0.03997
HCC1143	Bosutinib	Src	-4.9768	-5.3941	-0.6586	0.26026
HCC1143	CGC-11047	Polyamine analogue	-3.5138	-4.3686	-0.3138	0.095637
HCC1143	CGC-11144	Polyamine analogue	-6.7811	-6.9109	0.8488	0.01086
HCC1143	CPT-11	TOP1	NaN	NaN	NaN	NaN
HCC1143	Carboplatin	DNA cross-linker	-3.7773	-3.9854	1.4678	0.06628400000000001
HCC1143	Cisplatin	DNA cross-linker	-4.8948	-5.157	0.7107	0.037325
HCC1143	Docetaxel	TUBB	-7.6856	-8.0792	1.3488	0.36789
HCC1143	Doxorubicin	TOP2	-6.769	-6.9395	0.5840	0.14704
HCC1143	Epirubicin	TOP2	-6.3772	-6.6363	0.7766	0.042892
HCC1143	Erlotinib	EGFR	-4.1759	-4.2624	-0.4060	0.62964
HCC1143	Etoposide	TOP2	-4.9701	-5.3093	-0.1902	0.1191
HCC1143	Everolimus	MTOR	-5.4069	NaN	-1.6443	0.28767
HCC1143	Fascaplysin	CDK4	-6.4482	-6.5516	1.1486	0
HCC1143	GSK1059615	PI3K	-5.808	-6.2536	0.3674	0.16719
HCC1143	GSK1070916	AURK	-5.0857	-5.6528	0.0523	0.19057000000000002
HCC1143	GSK1120212	MEK	-4.7773	-4.7773	1.0510	0.7862
HCC1143	GSK1838705A	IGF1R	-5.3897	-5.5152	1.9800	0.3992
HCC1143	GSK2119563A	PI3K	-5.0882	-5.4454	-0.7831	0.30638000000000004
HCC1143	GSK2126458A	PI3K	-7.1069	-7.4557	-0.1623	0.18511
HCC1143	GSK461364	PLK1	-6.4846	-7.1518	1.1314	0.24957
HCC1143	GSK923295	CENPE	-5.3503	-7.1299	0.1366	0.5098699999999999
HCC1143	Gefitinib	EGFR	-4.5649	-5.0588	0.0443	0.49618
HCC1143	Geldanamycin	HSP90	-6.8727	-7.13	1.7422	0.37795
HCC1143	Gemcitabine	DNA replication	-3.8416	-8.1737	1.9986	0.5155
HCC1143	IKK 16	IKK	-5.2878	-5.3755	1.7672	0
HCC1143	Ibandronate sodium salt	FDPS	-4.0126	-4.4078	-0.4148	0.16659000000000002
HCC1143	Imatinib	ABL/KIT/PDGFR	-4.5032	-4.5783	1.8086	0
HCC1143	Ixabepilone	TUBB	-7.6724	-8.0381	-0.3814	0.1845
HCC1143	LBH589	HDAC	-6.9462	-7.1509	0.4016	0.087623
HCC1143	Lestaurtinib	FLT3/JAK2/TrkA	-6.1354	-6.5259	-0.7238	0.090192
HCC1143	MG-132	Proteasome	-6.7479	-6.8664	1.0108	0.023466
HCC1143	MLN4924	NAE1	-6.0657	-6.6626	-1.1090	0.18698
HCC1143	NSC663284	CDC25	-5.7182	-5.7802	1.9913	0.006594
HCC1143	NU6102	CDK1/2	-4.698	-4.8604	0.3265	0.18128
HCC1143	Nutlin 3a	MDM2	-4.3125	-4.4441	1.9686	0.42518
HCC1143	Olomoucine II	CDK1	-5.3472	-5.5299	0.4875	0.055278999999999995
HCC1143	Oxaliplatin	DNA cross-linker	-4.415	-4.6764	0.9057	0.048487999999999996
HCC1143	Oxamflatin	HDAC	-6.069	-6.3709	-0.2897	0.027487
HCC1143	PD173074	FGFR1/3	-4.7874	-4.9249	0.8115	0.2455
HCC1143	PP242 hydrate	MTOR	-7.4652	-8.7515	-1.5890	0.17681
HCC1143	Paclitaxel	TUBB	-7.4738	-7.8328	0.7761	0.27841
HCC1143	SB-715992	KSP	-7.2277	-7.3096	1.9996	0.2676
HCC1143	Sigma AKT1-2 inhibitor	AKT	-4.7648	-4.9	1.2969	0.034503
HCC1143	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.0756	-5.1346	2.0000	0.012646
HCC1143	TCS2312 dihydrochloride	CHK1	-6.4399	-6.5542	1.2857	0.13410999999999998
HCC1143	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
HCC1143	Temsirolimus	MTOR	-5.3657	NaN	-1.5973	0.2435
HCC1143	Topotecan	TOP1	-5.8032	-6.5648	-0.5135	0.14604
HCC1143	Trichostatin A	HDAC	-4.7216	-4.825	1.2992	0.094101
HCC1143	Triciribine	AKT	-4.9694	-5.6388	-1.3212	0.38859
HCC1143	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
HCC1143	Valproic acid	HDAC	-2.4064	-2.6593	0.0663	0.19712000000000002
HCC1143	Vinorelbine	TUBB	-7.3296	-7.5171	1.9986	0.4451
HCC1143	Vorinostat	HDAC	-3.7422	-3.9269	0.5079	0.124
HCC1143	XRP44X	ELK3	NaN	NaN	NaN	NaN
HCC1143	Z-Leu-Leu-Leu-al	Proteasome	-6.3925	-6.5354	1.1852	0.16501
HCC1143	Z-Leu-Leu-Norvalinal	Proteasome	-6.1566	-6.3208	0.7579	0.0024435
HCC1187	17-AAG	HSP90	-5.2561	-5.6429	1.1220	0.27078
HCC1187	5-FU	TYMS	-3.1418	-3.9498	-0.1417	0.060008000000000006
HCC1187	5-FUdR	TYMS	NaN	NaN	NaN	NaN
HCC1187	AG1478	EGFR	NaN	NaN	NaN	NaN
HCC1187	BIBW2992	EGFR/HER2	NaN	NaN	NaN	NaN
HCC1187	Baicalein	Lipoxygenase	-4.5235	-4.986000000000001	-0.2624	0.2484
HCC1187	Bortezomib	Proteasome	-7.622000000000001	-7.8008	1.5883	0
HCC1187	Bosutinib	Src	-5.2599	-5.5473	0.3092	0.15145
HCC1187	CGC-11047	Polyamine analogue	-2.8646	-3.4233	1.4297	0.060726
HCC1187	CGC-11144	Polyamine analogue	-5.7424	-6.1216	-0.2789	0.013844
HCC1187	CPT-11	TOP1	NaN	NaN	NaN	NaN
HCC1187	Carboplatin	DNA cross-linker	-4.3686	-4.5464	1.8084	0.017242
HCC1187	Cisplatin	DNA cross-linker	-5.3723	-5.6732	1.3420	0.0061909999999999995
HCC1187	Docetaxel	TUBB	-8.093	-8.6425	0.5509	0.071229
HCC1187	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
HCC1187	Epirubicin	TOP2	-6.1841	-6.3978	1.7765	0.01616
HCC1187	Erlotinib	EGFR	-4.1759	-5.0264	1.1235	0.59344
HCC1187	Etoposide	TOP2	-5.6686	-6.2307	-0.2733	0.017809000000000002
HCC1187	Everolimus	MTOR	NaN	NaN	NaN	NaN
HCC1187	Fascaplysin	CDK4	-7.7192	-7.9829	1.0391	0.0021252
HCC1187	GSK1059615	PI3K	-5.8267	-6.7042	-0.3387	0.028286000000000002
HCC1187	GSK1070916	AURK	-7.7783	-7.9254	1.9996	0.2321
HCC1187	GSK1120212	MEK	NaN	NaN	NaN	NaN
HCC1187	GSK1838705A	IGF1R	-5.4007	-5.6091	0.6969	0.025706
HCC1187	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
HCC1187	GSK2126458A	PI3K	-7.5385	-8.2829	-0.7661	0.11122
HCC1187	GSK461364	PLK1	-7.5666	-7.7666	1.9996	0.3118
HCC1187	GSK923295	CENPE	-7.4551	-7.6694	1.9978	0.08762
HCC1187	Gefitinib	EGFR	-4.4776	-4.5207	1.1263	0.6893100000000001
HCC1187	Geldanamycin	HSP90	-5.4927	-7.5667	1.9975	0.5094
HCC1187	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
HCC1187	IKK 16	IKK	-5.2932	-5.3874	1.8117	0.0026138000000000003
HCC1187	Ibandronate sodium salt	FDPS	-3.6173	-3.8494	1.0566	0.3211
HCC1187	Imatinib	ABL/KIT/PDGFR	-4.471	-4.6078	1.6889	0.0071917000000000005
HCC1187	Ixabepilone	TUBB	-8.6026	-8.7327	1.6871	0.03273
HCC1187	LBH589	HDAC	-6.6822	-6.7678	2.0000	0.03203
HCC1187	Lestaurtinib	FLT3/JAK2/TrkA	-5.6305	-6.0003	-0.5517	0.14052
HCC1187	MG-132	Proteasome	-6.9165	-7.1022	0.7849	0
HCC1187	MLN4924	NAE1	-5.7694	-6.1661	0.8160	0.37356999999999996
HCC1187	NSC663284	CDC25	-5.6327	-5.7272	2.0000	0.0045975
HCC1187	NU6102	CDK1/2	-4.8155	-5.127999999999999	0.3288	0.1359
HCC1187	Nutlin 3a	MDM2	-4.6309	-4.7423	1.5241	0.16562000000000002
HCC1187	Olomoucine II	CDK1	-5.0708	-5.2124	1.4657	0.0062965
HCC1187	Oxaliplatin	DNA cross-linker	-5.4567	-5.734	1.4098	0.033262
HCC1187	Oxamflatin	HDAC	-5.9264	-6.2188	0.4136	0.0054591
HCC1187	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
HCC1187	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
HCC1187	Paclitaxel	TUBB	-7.9568	-8.1326	1.9989	0.07556
HCC1187	SB-715992	KSP	-7.5953	-7.7146	1.9993	0.032335
HCC1187	Sigma AKT1-2 inhibitor	AKT	-5.1336	-5.4641	0.1004	0.0866
